1B9U,0,0
1B9V,0,0
1B9Z,0,0
1BA0,0,0
1BA1,0,0
1BA8,0,0
1BAG,0,0
1BAM,0,0
1BAN,0,0
1BAO,0,0
1BAV,0,0
1BB0,0,0
1BB3,0,0
1BB4,0,0
1BB5,0,0
1BB6,0,0
1BB7,0,0
1BBC,0,0
1BBR,0,0
1BBS,0,0
1BBY,0,0
1BC2,0,0
1BCI,0,0
1BCR,0,0
1BCS,0,0
1BCU,0,0
1BCX,0,0
1BDA,0,0
1BDL,0,0
1BDQ,0,0
1BDR,0,0
1BE0,0,0
1BE6,0,0
1BE8,0,0
1BEE,0,0
1BEL,0,0
1BEZ,0,0
1BF2,0,0
1BFK,0,0
1BFN,0,0
1BFU,0,0
1BG4,0,0
1BG9,0,0
1BGA,0,0
1BGB,0,0
1BGG,0,0
1BGI,0,0
1BGO,0,0
1BGS,0,0
1BH6,0,0
1BHE,0,0
1BHG,0,0
1BHM,0,0
1BHX,0,0
1BHZ,0,0
1BIL,0,0
1BIM,0,0
1BIO,0,0
1BIR,0,0
1BIT,0,0
1BIW,0,0
1BIY,0,0
1BJI,0,0
1BJJ,0,0
1BJR,0,0
1BJU,0,0
1BJV,0,0
1BK1,0,0
1BK4,0,0
1BK7,0,0
1BK9,0,0
1BKA,0,0
1BKC,0,0
1BLC,0,0
1BLF,0,0
1BLH,0,0
1BLI,0,0
1BLL,0,0
1BLP,0,0
1BLS,0,0
1BM6,0,0
1BMA,0,0
1BMC,0,0
1BMF,0,0
1BML,0,0
1BMM,0,0
1BMN,0,0
1BMQ,0,0
1BN5,0,0
1BN6,0,0
1BN7,0,0
1BNE,0,0
1BNF,0,0
1BNG,0,0
1BNI,0,0
1BNJ,0,0
1BNK,0,0
1BNR,0,0
1BNS,0,0
1BOA,0,0
1BOL,0,0
1BOQ,0,0
1BOX,0,0
1BP2,0,0
1BP4,0,0
1BP7,0,0
1BPL,0,0
1BPM,0,0
1BPN,0,0
1BPQ,0,0
1BQB,0,0
1BQC,0,0
1BQI,0,0
1BQL,0,0
1BQO,0,0
1BQQ,0,0
1BR1,0,0
1BR2,0,0
1BR4,0,0
1BR5,0,0
1BR6,0,0
1BRA,0,0
1BRB,0,0
1BRC,0,0
1BRG,0,0
1BRH,0,0
1BRI,0,0
1BRJ,0,0
1BRK,0,0
1BRN,0,0
1BRS,0,0
1BRU,0,0
1BRY,0,0
1BS4,0,0
1BS5,0,0
1BS6,0,0
1BS7,0,0
1BS8,0,0
1BS9,0,0
1BSA,0,0
1BSB,0,0
1BSC,0,0
1BSD,0,0
1BSE,0,0
1BSG,0,0
1BSH,0,0
1BSI,0,0
1BSJ,0,0
1BSK,0,0
1BSN,0,0
1BSR,0,0
1BSS,0,0
1BSU,0,0
1BSW,0,0
1BSZ,0,0
1BT5,0,0
1BTC,0,0
1BTH,0,0
1BTL,0,0
1BTP,0,0
1BTU,0,0
1BTW,0,0
1BTX,0,0
1BTY,0,0
1BTZ,0,0
1BU4,0,0
1BU8,0,0
1BUA,0,0
1BUD,0,0
1BUE,0,0
1BUI,0,0
1BUJ,0,0
1BUL,0,0
1BUN,0,0
1BUV,0,0
1BV7,0,0
1BV9,0,0
1BVE,0,0
1BVG,0,0
1BVH,0,0
1BVI,0,0
1BVK,0,0
1BVM,0,0
1BVN,0,0
1BVQ,0,0
1BVT,0,0
1BVV,0,0
1BVW,0,0
1BVX,0,0
1BVZ,0,0
1BWA,0,0
1BWB,0,0
1BWH,0,0
1BWI,0,0
1BWJ,0,0
1BWP,0,0
1BWQ,0,0
1BWR,0,0
1BXI,0,0
1BXO,0,0
1BXQ,0,0
1BY8,0,0
1BYA,0,0
1BYB,0,0
1BYC,0,0
1BYD,0,0
1BYH,0,0
1BZA,0,0
1BZC,0,0
1BZH,0,0
1BZJ,0,0
1BZQ,0,0
1BZS,0,0
1BZX,0,0
1C08,0,0
1C0B,0,0
1C0C,0,0
1C0E,0,0
1C0V,0,0
1C10,0,0
1C1J,0,0
1C1M,0,0
1C1N,0,0
1C1O,0,0
1C1P,0,0
1C1Q,0,0
1C1R,0,0
1C1S,0,0
1C1T,0,0
1C1U,0,0
1C1V,0,0
1C1W,0,0
1C21,0,0
1C22,0,0
1C23,0,0
1C24,0,0
1C25,0,0
1C27,0,0
1C2B,0,0
1C2D,0,0
1C2E,0,0
1C2F,0,0
1C2G,0,0
1C2H,0,0
1C2I,0,0
1C2J,0,0
1C2K,0,0
1C2L,0,0
1C2M,0,0
1C2O,0,0
1C3B,0,0
1C3F,0,0
1C3I,0,0
1C3L,0,0
1C43,0,0
1C44,0,0
1C45,0,0
1C46,0,0
1C4U,0,0
1C4V,0,0
1C4X,0,0
1C4Y,0,0
1C54,0,0
1C5H,0,0
1C5I,0,0
1C5L,0,0
1C5M,0,0
1C5N,0,0
1C5O,0,0
1C5P,0,0
1C5Q,0,0
1C5R,0,0
1C5S,0,0
1C5T,0,0
1C5U,0,0
1C5V,0,0
1C5W,0,0
1C5X,0,0
1C5Y,0,0
1C5Z,0,0
1C60,0,0
1C61,0,0
1C62,0,0
1C63,0,0
1C64,0,0
1C65,0,0
1C66,0,0
1C67,0,0
1C68,0,0
1C69,0,0
1C6A,0,0
1C6B,0,0
1C6C,0,0
1C6D,0,0
1C6E,0,0
1C6F,0,0
1C6G,0,0
1C6H,0,0
1C6I,0,0
1C6J,0,0
1C6K,0,0
1C6L,0,0
1C6M,0,0
1C6N,0,0
1C6P,0,0
1C6Q,0,0
1C6T,0,0
1C6X,0,0
1C6Y,0,0
1C6Z,0,0
1C70,0,0
1C74,0,0
1C76,0,0
1C77,0,0
1C78,0,0
1C79,0,0
1C7I,0,0
1C7J,0,0
1C7K,0,0
1C7P,0,0
1C7S,0,0
1C7T,0,0
1C7Y,0,0
1C7Z,0,0
1C80,0,0
1C81,0,0
1C83,0,0
1C84,0,0
1C85,0,0
1C86,0,0
1C87,0,0
1C88,0,0
1C8B,0,0
1C8Q,0,0
1C8T,0,0
1C8U,0,0
1C8W,0,0
1C8X,0,0
1C8Y,0,0
1C90,0,0
1C91,0,0
1C92,0,0
1C93,0,0
1C99,0,0
1C9F,0,0
1C9J,0,0
1C9M,0,0
1C9N,0,0
1C9P,0,0
1C9T,0,0
1C9V,0,0
1C9X,0,0
1CA0,0,0
1CA1,0,0
1CA8,0,0
1CAQ,0,0
1CB2,0,0
1CB5,0,0
1CB6,0,0
1CBG,0,0
1CBH,0,0
1CBW,0,0
1CBX,0,0
1CCF,0,0
1CD5,0,0
1CE2,0,0
1CE5,0,0
1CEA,0,0
1CEB,0,0
1CEC,0,0
1CEF,0,0
1CEG,0,0
1CEH,0,0
1CEL,0,0
1CEM,0,0
1CEN,0,0
1CEO,0,0
1CEV,0,0
1CEX,0,0
1CF5,0,0
1CFF,0,0
1CFH,0,0
1CFI,0,0
1CFJ,0,0
1CFR,0,0
1CFZ,0,0
1CG2,0,0
1CGE,0,0
1CGF,0,0
1CGH,0,0
1CGI,0,0
1CGJ,0,0
1CGL,0,0
1CH0,0,0
1CHD,0,0
1CHG,0,0
1CHM,0,0
1CHO,0,0
1CIJ,0,0
1CIZ,0,0
1CJ6,0,0
1CJ7,0,0
1CJ8,0,0
1CJ9,0,0
1CJL,0,0
1CJQ,0,0
1CJR,0,0
1CJY,0,0
1CK3,0,0
1CK7,0,0
1CKC,0,0
1CKD,0,0
1CKF,0,0
1CKG,0,0
1CKH,0,0
1CKQ,0,0
1CL5,0,0
1CL8,0,0
1CLC,0,0
1CLP,0,0
1CLV,0,0
1CLX,0,0
1CMS,0,0
1CMV,0,0
1CMX,0,0
1CNM,0,0
1CNQ,0,0
1CNS,0,0
1CO7,0,0
1COW,0,0
1CP3,0,0
1CP6,0,0
1CP7,0,0
1CP9,0,0
1CPJ,0,0
1CPM,0,0
1CPN,0,0
1CPS,0,0
1CPU,0,0
1CPX,0,0
1CPY,0,0
1CQR,0,0
1CQW,0,0
1CQZ,0,0
1CR6,0,0
1CRL,0,0
1CS8,0,0
1CSB,0,0
1CSE,0,0
1CSO,0,0
1CT0,0,0
1CT2,0,0
1CT4,0,0
1CTE,0,0
1CTN,0,0
1CTT,0,0
1CTU,0,0
1CTW,0,0
1CU0,0,0
1CU1,0,0
1CU2,0,0
1CU3,0,0
1CU5,0,0
1CU6,0,0
1CUA,0,0
1CUB,0,0
1CUC,0,0
1CUD,0,0
1CUE,0,0
1CUF,0,0
1CUG,0,0
1CUH,0,0
1CUI,0,0
1CUJ,0,0
1CUK,0,0
1CUP,0,0
1CUQ,0,0
1CUS,0,0
1CUU,0,0
1CUV,0,0
1CUW,0,0
1CUX,0,0
1CUY,0,0
1CUZ,0,0
1CV0,0,0
1CV1,0,0
1CV2,0,0
1CV3,0,0
1CV4,0,0
1CV5,0,0
1CV6,0,0
1CV8,0,0
1CVI,0,0
1CVK,0,0
1CVL,0,0
1CVM,0,0
1CVR,0,0
1CVZ,0,0
1CW0,0,0
1CWR,0,0
1CWS,0,0
1CWT,0,0
1CX1,0,0
1CX6,0,0
1CX7,0,0
1CXV,0,0
1CXW,0,0
1CYQ,0,0
1CZ0,0,0
1CZF,0,0
1CZI,0,0
1D02,0,0
1D07,0,0
1D0H,0,0
1D1P,0,0
1D1Q,0,0
1D2A,0,0
1D2I,0,0
1D2K,0,0
1D2N,0,0
1D2T,0,0
1D2W,0,0
1D2Y,0,0
1D3D,0,0
1D3F,0,0
1D3J,0,0
1D3M,0,0
1D3N,0,0
1D3P,0,0
1D3Q,0,0
1D3T,0,0
1D3V,0,0
1D4F,0,0
1D4H,0,0
1D4I,0,0
1D4J,0,0
1D4K,0,0
1D4L,0,0
1D4P,0,0
1D4S,0,0
1D4Y,0,0
1D5D,0,0
1D5E,0,0
1D5G,0,0
1D5H,0,0
1D5J,0,0
1D5R,0,0
1D6A,0,0
1D6P,0,0
1D6Q,0,0
1D6R,0,0
1D6T,0,0
1D6W,0,0
1D7X,0,0
1D8F,0,0
1D8H,0,0
1D8I,0,0
1D8L,0,0
1D8M,0,0
1D8S,0,0
1D8V,0,0
1D9I,0,0
1D9Q,0,0
1D9W,0,0
1DAQ,0,0
1DAV,0,0
1DAZ,0,0
1DB4,0,0
1DB5,0,0
1DBZ,0,0
1DC1,0,0
1DCU,0,0
1DCY,0,0
1DD6,0,0
1DDJ,0,0
1DDK,0,0
1DE3,0,0
1DE7,0,0
1DEA,0,0
1DEF,0,0
1DEO,0,0
1DET,0,0
1DEU,0,0
1DEX,0,0
1DF0,0,0
1DFA,0,0
1DFF,0,0
1DFJ,0,0
1DFM,0,0
1DFP,0,0
1DFQ,0,0
1DG9,0,0
1DHK,0,0
1DI3,0,0
1DI4,0,0
1DI5,0,0
1DIC,0,0
1DIL,0,0
1DIM,0,0
1DIN,0,0
1DIT,0,0
1DIW,0,0
1DIX,0,0
1DIZ,0,0
1DJA,0,0
1DJB,0,0
1DJC,0,0
1DJG,0,0
1DJH,0,0
1DJI,0,0
1DJO,0,0
1DJP,0,0
1DJW,0,0
1DJX,0,0
1DJY,0,0
1DJZ,0,0
1DK4,0,0
1DKI,0,0
1DKJ,0,0
1DKK,0,0
1DKL,0,0
1DKM,0,0
1DKN,0,0
1DKO,0,0
1DKP,0,0
1DKQ,0,0
1DL2,0,0
1DLE,0,0
1DLK,0,0
1DLL,0,0
1DM0,0,0
1DM4,0,0
1DMP,0,0
1DMT,0,0
1DMU,0,0
1DNK,0,0
1DOG,0,0
1DOJ,0,0
1DP0,0,0
1DP5,0,0
1DPJ,0,0
1DPM,0,0
1DPO,0,0
1DPU,0,0
1DPW,0,0
1DPX,0,0
1DPY,0,0
1DQJ,0,0
1DS2,0,0
1DSN,0,0
1DST,0,0
1DSU,0,0
1DT2,0,0
1DT3,0,0
1DT5,0,0
1DTD,0,0
1DTE,0,0
1DTH,0,0
1DTZ,0,0
1DU4,0,0
1DUA,0,0
1DUC,0,0
1DUD,0,0
1DUE,0,0
1DUI,0,0
1DUN,0,0
1DUP,0,0
1DUT,0,0
1DW6,0,0
1DWA,0,0
1DWB,0,0
1DWC,0,0
1DWD,0,0
1DWE,0,0
1DX5,0,0
1DXJ,0,0
1DXK,0,0
1DXP,0,0
1DY5,0,0
1DY6,0,0
1DY8,0,0
1DY9,0,0
1DYA,0,0
1DYB,0,0
1DYC,0,0
1DYD,0,0
1DYE,0,0
1DYF,0,0
1DYG,0,0
1DYN,0,0
1DYS,0,0
1DZB,0,0
1E1Q,0,0
1E1R,0,0
1E1Z,0,0
1E25,0,0
1E32,0,0
1E35,0,0
1E3A,0,0
1E3C,0,0
1E3U,0,0
1E3X,0,0
1E3Z,0,0
1E43,0,0
1E44,0,0
1E4D,0,0
1E4I,0,0
1E4N,0,0
1E55,0,0
1E5B,0,0
1E5C,0,0
1E6A,0,0
1E73,0,0
1E8L,0,0
1E8M,0,0
1E8N,0,0
1E8R,0,0
1E9G,0,0
1E9K,0,0
1E9Y,0,0
1E9Z,0,0
1EA9,0,0
1EAG,0,0
1EAI,0,0
1EAK,0,0
1EAS,0,0
1EAT,0,0
1EAU,0,0
1EB1,0,0
1EB2,0,0
1EBK,0,0
1EBW,0,0
1EBY,0,0
1EBZ,0,0
1EC0,0,0
1EC1,0,0
1EC2,0,0
1EC3,0,0
1ECE,0,0
1ECV,0,0
1ED7,0,0
1ED8,0,0
1ED9,0,0
1EDB,0,0
1EDD,0,0
1EDE,0,0
1EDG,0,0
1EDM,0,0
1EDN,0,0
1EDP,0,0
1EDQ,0,0
1EDT,0,0
1EE3,0,0
1EEA,0,0
1EED,0,0
1EEN,0,0
1EEO,0,0
1EF0,0,0
1EF2,0,0
1EF7,0,0
1EFR,0,0
1EG1,0,0
1EGN,0,0
1EGQ,0,0
1EGZ,0,0
1EH3,0,0
1EH5,0,0
1EH9,0,0
1EHA,0,0
1EHN,0,0
1EHY,0,0
1EI5,0,0
1EI6,0,0
1EI9,0,0
1EIB,0,0
1EIC,0,0
1EID,0,0
1EIE,0,0
1EIN,0,0
1EJA,0,0
1EJL,0,0
1EJM,0,0
1EJN,0,0
1EJR,0,0
1EJS,0,0
1EJT,0,0
1EJU,0,0
1EJV,0,0
1EJW,0,0
1EJX,0,0
1EK1,0,0
1EK2,0,0
1EKB,0,0
1EKE,0,0
1EL1,0,0
1ELA,0,0
1ELB,0,0
1ELC,0,0
1ELD,0,0
1ELE,0,0
1ELF,0,0
1ELG,0,0
1ELL,0,0
1ELM,0,0
1ELT,0,0
1ELV,0,0
1ELX,0,0
1ELY,0,0
1ELZ,0,0
1EMH,0,0
1EMJ,0,0
1EN2,0,0
1ENA,0,0
1ENC,0,0
1ENI,0,0
1ENJ,0,0
1ENK,0,0
1ENM,0,0
1ENT,0,0
1ENX,0,0
1EO3,0,0
1EO4,0,0
1EOI,0,0
1EOJ,0,0
1EOK,0,0
1EOL,0,0
1EOM,0,0
1EON,0,0
1EOO,0,0
1EOP,0,0
1EOS,0,0
1EOW,0,0
1EP5,0,0
1EP6,0,0
1EPL,0,0
1EPM,0,0
1EPN,0,0
1EPO,0,0
1EPP,0,0
1EPQ,0,0
1EPR,0,0
1EPT,0,0
1EPY,0,0
1EQ4,0,0
1EQ5,0,0
1EQ9,0,0
1EQE,0,0
1EQV,0,0
1ER8,0,0
1ERI,0,0
1ERM,0,0
1ERO,0,0
1ERQ,0,0
1ERZ,0,0
1ES2,0,0
1ES3,0,0
1ES4,0,0
1ES5,0,0
1ES8,0,0
1ES9,0,0
1ESA,0,0
1ESB,0,0
1ESC,0,0
1ESD,0,0
1ESE,0,0
1ESG,0,0
1ESI,0,0
1ESP,0,0
1EST,0,0
1ESU,0,0
1ETH,0,0
1ETR,0,0
1ETS,0,0
1ETT,0,0
1EU5,0,0
1EUB,0,0
1EUF,0,0
1EUG,0,0
1EUI,0,0
1EUR,0,0
1EUS,0,0
1EUT,0,0
1EUU,0,0
1EUV,0,0
1EUW,0,0
1EV7,0,0
1EVE,0,0
1EVQ,0,0
1EVW,0,0
1EVX,0,0
1EW2,0,0
1EW8,0,0
1EW9,0,0
1EWL,0,0
1EWM,0,0
1EWN,0,0
1EWO,0,0
1EWP,0,0
1EWZ,0,0
1EX1,0,0
1EX3,0,0
1EX9,0,0
1EXF,0,0
1EXG,0,0
1EXH,0,0
1EXN,0,0
1EXP,0,0
1EXW,0,0
1EY0,0,0
1EY4,0,0
1EY5,0,0
1EY6,0,0
1EY7,0,0
1EY8,0,0
1EY9,0,0
1EYA,0,0
1EYC,0,0
1EYD,0,0
1EYI,0,0
1EYJ,0,0
1EYK,0,0
1EYU,0,0
1EYW,0,0
1EZ2,0,0
1EZ6,0,0
1EZ8,0,0
1EZM,0,0
1EZQ,0,0
1EZR,0,0
1EZS,0,0
1EZU,0,0
1EZX,0,0
1F08,0,0
1F0I,0,0
1F0J,0,0
1F0O,0,0
1F0R,0,0
1F0S,0,0
1F0T,0,0
1F0U,0,0
1F0V,0,0
1F0W,0,0
1F10,0,0
1F1J,0,0
1F21,0,0
1F29,0,0
1F2A,0,0
1F2B,0,0
1F2C,0,0
1F2D,0,0
1F2M,0,0
1F2O,0,0
1F2P,0,0
1F2R,0,0
1F2S,0,0
1F2Y,0,0
1F2Z,0,0
1F34,0,0
1F3J,0,0
1F3U,0,0
1F3Y,0,0
1F48,0,0
1F4A,0,0
1F4H,0,0
1F4R,0,0
1F57,0,0
1F5J,0,0
1F5K,0,0
1F5L,0,0
1F5R,0,0
1F5S,0,0
1F6O,0,0
1F6W,0,0
1F7A,0,0
1F7D,0,0
1F7K,0,0
1F7N,0,0
1F7O,0,0
1F7P,0,0
1F7Q,0,0
1F7R,0,0
1F7Z,0,0
1F82,0,0
1F8B,0,0
1F8C,0,0
1F8D,0,0
1F8E,0,0
1F8Q,0,0
1F8U,0,0
1F92,0,0
1F9B,0,0
1F9E,0,0
1FA2,0,0
1FAF,0,0
1FAJ,0,0
1FAX,0,0
1FAZ,0,0
1FB1,0,0
1FB2,0,0
1FBC,0,0
1FBD,0,0
1FBE,0,0
1FBF,0,0
1FBG,0,0
1FBH,0,0
1FBI,0,0
1FBL,0,0
1FBP,0,0
1FBT,0,0
1FBX,0,0
1FC6,0,0
1FC7,0,0
1FC9,0,0
1FCF,0,0
1FCK,0,0
1FCM,0,0
1FCN,0,0
1FCO,0,0
1FCQ,0,0
1FCU,0,0
1FCV,0,0
1FDK,0,0
1FDL,0,0
1FDP,0,0
1FE5,0,0
1FEJ,0,0
1FEV,0,0
1FEZ,0,0
1FF0,0,0
1FFA,0,0
1FFB,0,0
1FFC,0,0
1FFD,0,0
1FFE,0,0
1FFF,0,0
1FFI,0,0
1FFQ,0,0
1FFR,0,0
1FG6,0,0
1FG8,0,0
1FGC,0,0
1FH0,0,0
1FH7,0,0
1FH8,0,0
1FH9,0,0
1FHD,0,0
1FHI,0,0
1FHL,0,0
1FI8,0,0
1FIT,0,0
1FIU,0,0
1FIV,0,0
1FIZ,0,0
1FJ2,0,0
1FJ3,0,0
1FJ6,0,0
1FJ9,0,0
1FJM,0,0
1FJO,0,0
1FJQ,0,0
1FJS,0,0
1FJT,0,0
1FJU,0,0
1FJV,0,0
1FJW,0,0
1FK0,0,0
1FK1,0,0
1FK2,0,0
1FK3,0,0
1FK4,0,0
1FK5,0,0
1FK6,0,0
1FK7,0,0
1FKN,0,0
1FKW,0,0
1FKX,0,0
1FLC,0,0
1FLE,0,0
1FLH,0,0
1FLQ,0,0
1FLS,0,0
1FLU,0,0
1FLW,0,0
1FLY,0,0
1FLZ,0,0
1FM1,0,0
1FM2,0,0
1FMB,0,0
1FMG,0,0
1FMI,0,0
1FMU,0,0
1FMX,0,0
1FN5,0,0
1FN6,0,0
1FN7,0,0
1FN8,0,0
1FNI,0,0
1FNO,0,0
1FO2,0,0
1FO3,0,0
1FO6,0,0
1FOB,0,0
1FOF,0,0
1FOK,0,0
1FPB,0,0
1FPC,0,0
1FPD,0,0
1FPE,0,0
1FPF,0,0
1FPG,0,0
1FPH,0,0
1FPI,0,0
1FPJ,0,0
1FPK,0,0
1FPL,0,0
1FPR,0,0
1FPZ,0,0
1FQ3,0,0
1FQ4,0,0
1FQ5,0,0
1FQ6,0,0
1FQ7,0,0
1FQG,0,0
1FQJ,0,0
1FQO,0,0
1FQX,0,0
1FR1,0,0
1FR6,0,0
1FRP,0,0
1FRZ,0,0
1FS0,0,0
1FS3,0,0
1FS5,0,0
1FS6,0,0
1FSA,0,0
1FSF,0,0
1FSI,0,0
1FSS,0,0
1FSU,0,0
1FSW,0,0
1FSY,0,0
1FT7,0,0
1FTA,0,0
1FUK,0,0
1FUS,0,0
1FUT,0,0
1FUU,0,0
1FV0,0,0
1FV2,0,0
1FV3,0,0
1FV9,0,0
1FVQ,0,0
1FVS,0,0
1FW2,0,0
1FW3,0,0
1FW7,0,0
1FWA,0,0
1FWB,0,0
1FWC,0,0
1FWD,0,0
1FWE,0,0
1FWF,0,0
