2uzs,A,1
2uzx,A,1
2uzy,A,1
2vh5,A,1
2vif,A,1
2vje,A,1
2vjf,A,1
2vrw,A,1
2vyr,A,1
2w96,A,1
2w99,A,1
2w9f,A,1
2w9z,A,1
2wd1,A,1
2wgj,A,1
2wkm,A,1
2wkp,A,1
2wkq,A,1
2wkr,A,1
2wuh,A,1
2x1v,A,1
2x1w,A,1
2x1x,A,1
2x39,A,1
2xcv,A,1
2xcw,A,1
2xcx,A,1
2xh5,A,1
2xir,A,1
2xjb,A,1
2xjc,A,1
2xjd,A,1
2xje,A,1
2xjf,A,1
2xwt,A,1
2y9q,A,1
2yhd,A,1
2yin,A,1
2ylo,A,1
2ylp,A,1
2ylq,A,1
2z4j,A,1
3a4p,A,1
3agl,A,1
3agm,A,1
3ama,A,1
3amb,A,1
3ask,A,1
3asl,A,1
3av2,A,1
3b13,A,1
3b2u,A,1
3b2v,A,1
3b5r,A,1
3b65,A,1
3b66,A,1
3b67,A,1
3b68,A,1
3b7o,A,1
3b8q,A,1
3b8r,A,1
3be2,A,1
3bel,A,1
3bji,A,1
3brt,A,1
3brv,A,1
3btr,A,1
3buo,A,1
3bux,A,1
3c09,A,1
3c1x,A,1
3c7q,A,1
3ccn,A,1
3cd8,A,1
3ce3,A,1
3cjf,A,1
3cjg,A,1
3con,A,1
3cp9,A,1
3cpb,A,1
3cpc,A,1
3cqu,A,1
3cqw,A,1
3cth,A,1
3ctj,A,1
3d0e,A,1
3d42,A,1
3d44,A,1
3dab,A,1
3ddc,A,1
3di2,A,1
3di3,A,1
3dkc,A,1
3dkf,A,1
3dkg,A,1
3dow,A,1
3dtw,A,1
3dv3,A,1
3dy7,A,1
3e87,A,1
3e88,A,1
3e8d,A,1
3e8n,A,1
3efj,A,1
3efk,A,1
3efl,A,1
3eqb,A,1
3eqc,A,1
3eqd,A,1
3eqf,A,1
3eqg,A,1
3eqh,A,1
3eqi,A,1
3eqs,A,1
3eqy,A,1
3ewh,A,1
3f66,A,1
3f82,A,1
3fap,A,1
3fdo,A,1
3fe7,A,1
3fea,A,1
3g03,A,1
3g04,A,1
3g0e,A,1
3g0f,A,1
3g33,A,1
3g5v,A,1
3g5y,A,1
3gb8,A,1
3gop,A,1
3gt8,A,1
3h9r,A,1
3hhm,A,1
3hiz,A,1
3hqr,A,1
3hqu,A,1
3i3s,A,1
3i5n,A,1
3i5z,A,1
3i60,A,1
3ika,A,1
3inm,A,1
3iux,A,1
3iwy,A,1
3jvk,A,1
3jzk,A,1
3jzo,A,1
3jzp,A,1
3jzq,A,1
3jzr,A,1
3jzs,A,1
3k8y,A,1
3k9l,A,1
3k9n,A,1
3kex,A,1
3kg5,A,1
3kkm,A,1
3kkn,A,1
3kud,A,1
3kvq,A,1
3l3x,A,1
3l3z,A,1
3l5h,A,1
3l5i,A,1
3l5j,A,1
3l8v,A,1
3l8y,A,1
3l8z,A,1
3l9l,A,1
3l9m,A,1
3l9n,A,1
3lbh,A,1
3lbi,A,1
3lbj,A,1
3lbk,A,1
3lbl,A,1
3lbn,A,1
3lmg,A,1
3lnj,A,1
3lnz,A,1
3lo5,A,1
3lq8,A,1
3lqv,A,1
3lv3,A,1
3lxk,A,1
3lxl,A,1
3lzb,A,1
3map,A,1
3mar,A,1
3mas,A,1
3mbl,A,1
3mow,A,1
3mqr,A,1
3mqs,A,1
3mtf,A,1
3muk,A,1
3mul,A,1
3mv5,A,1
3mvh,A,1
3mvj,A,1
3n3k,A,1
3njp,A,1
3nx8,A,1
3o5x,A,1
3o96,A,1
3ob2,A,1
3ocb,A,1
3odu,A,1
3oe0,A,1
3oe6,A,1
3oe8,A,1
3oe9,A,1
3oiu,A,1
3oiv,A,1
3oiw,A,1
3oog,A,1
3oom,A,1
3op0,A,1
3orn,A,1
3os3,A,1
3ovv,A,1
3ow4,A,1
3owp,A,1
3oxt,A,1
3p0m,A,1
3p0y,A,1
3p11,A,1
3pfv,A,1
3pjc,A,1
3poo,A,1
3pos,A,1
3pow,A,1
3poz,A,1
3pp1,A,1
3q4u,A,1
3q6u,A,1
3q6w,A,1
3qkk,A,1
3qkl,A,1
3qkm,A,1
3ql9,A,1
3qla,A,1
3qlc,A,1
3qs7,A,1
3qs9,A,1
3qti,A,1
3qwq,A,1
3r7o,A,1
3rhk,A,1
3rlj,A,1
3rll,A,1
3rry,A,1
3rrz,A,1
3rs0,A,1
3rs2,A,1
3rs3,A,1
3rs4,A,1
3rs5,A,1
3rs7,A,1
3rsl,A,1
3rso,A,1
3ryt,A,1
3s35,A,1
3s36,A,1
3s37,A,1
3sa0,A,1
3sbd,A,1
3sbe,A,1
3sls,A,1
3su8,A,1
3sua,A,1
3tei,A,1
3tgp,A,1
3th5,A,1
3tj2,A,1
3tkz,A,1
3tl0,A,1
3tpx,A,1
3tu1,A,1
3u15,A,1
3u6h,A,1
3u6i,A,1
3u6j,A,1
3ug1,A,1
3ug2,A,1
3up1,A,1
3v01,A,1
3v04,A,1
3v2a,A,1
3v3b,A,1
3v49,A,1
3v4a,A,1
3v6b,A,1
3vbg,A,1
3vhe,A,1
3vhk,A,1
3vid,A,1
3vjn,A,1
3vjo,A,1
3vnt,A,1
3vo3,A,1
3vqh,A,1
3vro,A,1
3vrp,A,1
3vrr,A,1
3vvh,A,1
3vw8,A,1
3vzv,A,1
3w2o,A,1
3w2p,A,1
3w2q,A,1
3w2r,A,1
3w2s,A,1
3w32,A,1
3w33,A,1
3w55,A,1
3w69,A,1
3w8q,A,1
3wig,A,1
3wtp,A,1
3wzd,A,1
3wze,A,1
3zbx,A,1
3zc5,A,1
3zc6,A,1
3zcl,A,1
3zep,A,1
3zim,A,1
3zls,A,1
3zlw,A,1
3zlx,A,1
3zly,A,1
3zm0,A,1
3zm1,A,1
3zm2,A,1
3zm3,A,1
3zm4,A,1
3zmp,A,1
3zmq,A,1
3zqt,A,1
3zxz,A,1
3zze,A,1
421p,A,1
4ae6,A,1
4ae9,A,1
4ag8,A,1
4agc,A,1
4agd,A,1
4ajy,A,1
4an2,A,1
4an3,A,1
4an9,A,1
4anb,A,1
4aoi,A,1
4ap7,A,1
4ark,A,1
4asd,A,1
4ase,A,1
4bgg,A,1
4bsj,A,1
4bsk,A,1
4bsm,A,1
4bsn,A,1
4c02,A,1
4c7n,A,1
4deg,A,1
4deh,A,1
4dei,A,1
4dgp,A,1
4dgx,A,1
4dij,A,1
4dlr,A,1
4dls,A,1
4dlt,A,1
4dlu,A,1
4dlv,A,1
4dlw,A,1
4dlx,A,1
4dly,A,1
4dlz,A,1
4drh,A,1
4dri,A,1
4drj,A,1
4dst,A,1
4dsu,A,1
4dym,A,1
4e3c,A,1
4eev,A,1
4efl,A,1
4efm,A,1
4efn,A,1
4ejn,A,1
4ekk,A,1
4ekl,A,1
4ere,A,1
4erf,A,1
4f59,A,1
4f5a,A,1
4f5b,A,1
4fap,A,1
4fmq,A,1
4fux,A,1
4fuy,A,1
4fv0,A,1
4fv1,A,1
4fv2,A,1
4fv3,A,1
4fv4,A,1
4fv5,A,1
4fv6,A,1
4fv7,A,1
4fv8,A,1
4fv9,A,1
4g0n,A,1
4g3x,A,1
4g5j,A,1
4g5p,A,1
4g6n,A,1
4g6o,A,1
4gg5,A,1
4gg7,A,1
4gne,A,1
4gnf,A,1
4gng,A,1
4gu0,A,1
4gur,A,1
4gus,A,1
4gv1,A,1
4gwf,A,1
4gy5,A,1
4gzl,A,1
4gzm,A,1
4h1o,A,1
4h34,A,1
4h3p,A,1
4h3q,A,1
4h4b,A,1
4h6j,A,1
4h9n,A,1
4h9o,A,1
4h9p,A,1
4h9q,A,1
4h9r,A,1
4h9s,A,1
4hbm,A,1
4hfz,A,1
4hg7,A,1
4hga,A,1
4hjo,A,1
4hlw,A,1
4hvd,A,1
4hvg,A,1
4hvh,A,1
4hvi,A,1
4hvs,A,1
4hxj,A,1
4i1z,A,1
4i20,A,1
4i21,A,1
4i22,A,1
4i23,A,1
4i24,A,1
4i3k,A,1
4i3l,A,1
4i6q,A,1
4iwd,A,1
4iz5,A,1
4iz7,A,1
4iza,A,1
4ja8,A,1
4je4,A,1
4jeg,A,1
4jkv,A,1
4jmg,A,1
4jps,A,1
4jq7,A,1
4jq8,A,1
4jr3,A,1
4jrv,A,1
4jsn,A,1
4jsp,A,1
4jsv,A,1
4jsx,A,1
4jt5,A,1
4jt6,A,1
4jup,A,1
4jv7,A,1
4jv9,A,1
4jve,A,1
4jvr,A,1
4jwr,A,1
4k11,A,1
4k3j,A,1
4k7a,A,1
4k81,A,1
4k94,A,1
4k9e,A,1
4kik,A,1
4knb,A,1
4krl,A,1
4krm,A,1
4kro,A,1
4krp,A,1
4kzo,A,1
4l03,A,1
4l04,A,1
4l06,A,1
4l1b,A,1
4l23,A,1
4l2y,A,1
4l58,A,1
4l9s,A,1
4l9w,A,1
4leo,A,1
4li5,A,1
4lij,A,1
4ll0,A,1
4lmn,A,1
4lqm,A,1
4lrm,A,1
4lwd,A,1
4mdn,A,1
4mdq,A,1
4mne,A,1
4mxc,A,1
4mxo,A,1
4mxx,A,1
4mxy,A,1
4mxz,A,1
4n0s,A,1
4n4i,A,1
4n4w,A,1
4nif,A,1
4nwf,A,1
4nwg,A,1
4nyi,A,1
4nyj,A,1
4nym,A,1
4o3t,A,1
4o3u,A,1
4o62,A,1
4o6e,A,1
4o9i,A,1
4o9r,A,1
4oas,A,1
4oba,A,1
4occ,A,1
4ode,A,1
4odf,A,1
4oea,A,1
4oed,A,1
4oey,A,1
4oez,A,1
4ofr,A,1
4ofu,A,1
4ogh,A,1
4ogn,A,1
4ogt,A,1
4ogv,A,1
4oh5,A,1
4oh6,A,1
4oha,A,1
4ohd,A,1
4ohe,A,1
4ohh,A,1
4ohi,A,1
4ohl,A,1
4oil,A,1
4oiu,A,1
4oj9,A,1
4ojb,A,1
4ok1,A,1
4okb,A,1
4okt,A,1
4okw,A,1
4okx,A,1
4olm,A,1
4oq3,A,1
4otw,A,1
4ovu,A,1
4ovv,A,1
4oz1,A,1
4p59,A,1
4pgz,A,1
4pvg,A,1
4q21,A,1
4qim,A,1
4qin,A,1
4ql8,A,1
4qo4,A,1
4qoc,A,1
4qp1,A,1
4qp2,A,1
4qp3,A,1
4qp4,A,1
4qp6,A,1
4qp7,A,1
4qp8,A,1
4qp9,A,1
4qpa,A,1
4qps,A,1
4qq4,A,1
4qq5,A,1
4qqc,A,1
4qqj,A,1
4qqt,A,1
4qrc,A,1
4qsy,A,1
4qt1,A,1
4qta,A,1
4qte,A,1
4r1v,A,1
4r1y,A,1
4r3p,A,1
4r3r,A,1
4r5s,A,1
4r6v,A,1
4rdd,A,1
4rio,A,1
4riw,A,1
4rix,A,1
4riy,A,1
4rj4,A,1
4rj5,A,1
4rj6,A,1
4rj7,A,1
4rj8,A,1
4rt7,A,1
4rws,A,1
4rxz,A,1
4tks,A,1
4tmp,A,1
4tuu,A,1
4tv3,A,1
4tye,A,1
4tyg,A,1
4tyi,A,1
4tyj,A,1
4u0i,A,1
4u7t,A,1
4u7z,A,1
4u80,A,1
4u81,A,1
4ud7,A,1
4ue1,A,1
4uip,A,1
4uj1,A,1
4uj2,A,1
4uj9,A,1
4uja,A,1
4ujb,A,1
4umn,A,1
4umx,A,1
4umy,A,1
4uru,A,1
4urv,A,1
4urw,A,1
4urx,A,1
4ury,A,1
4urz,A,1
4us0,A,1
4us1,A,1
4us2,A,1
4uv7,A,1
4uxq,A,1
4v0g,A,1
4w5a,A,1
4waf,A,1
4wb5,A,1
4wb6,A,1
4wb7,A,1
4wb8,A,1
4wd5,A,1
4wkq,A,1
4wrg,A,1
4wt2,A,1
4xcu,A,1
4xj0,A,1
4xmo,A,1
4xrx,A,1
4xs3,A,1
4xuf,A,1
4xvq,A,1
4xvr,A,1
4xxb,A,1
4xyf,A,1
4ykn,A,1
4yon,A,1
4z16,A,1
4zau,A,1
4zfi,A,1
4zgk,A,1
4zjv,A,1
4zop,A,1
4zse,A,1
4zxt,A,1
4zyc,A,1
4zyf,A,1
4zyi,A,1
4zzm,A,1
4zzn,A,1
4zzo,A,1
521p,A,1
5afg,A,1
5ax3,A,1
5ay8,A,1
5b2z,A,1
5b30,A,1
5b32,A,1
5b33,A,1
5b75,A,1
5b76,A,1
5b77,A,1
5b78,A,1
5bnv,A,1
5bnx,A,1
5bue,A,1
5bui,A,1
5buj,A,1
5bvd,A,1
5bve,A,1
5bvf,A,1
5bx0,A,1
5bx6,A,1
5bx7,A,1
5c5a,A,1
5c8k,A,1
5c8m,A,1
5c8n,A,1
5cal,A,1
5can,A,1
5cao,A,1
5cap,A,1
5caq,A,1
5cas,A,1
5cau,A,1
5cav,A,1
5cj6,A,1
5cnn,A,1
5cno,A,1
5cqz,A,1
5cr7,A,1
5cus,A,1
5czh,A,1
5czi,A,1
5d41,A,1
5de1,A,1
5df6,A,1
5dg5,A,1
5dis,A,1
5dwq,A,1
5dx0,A,1
5dxh,A,1
5dxt,A,1
5e95,A,1
5edp,A,1
5edq,A,1
5edr,A,1
5ehp,A,1
5ehr,A,1
5em5,A,1
5em6,A,1
5em7,A,1
5em8,A,1
5eob,A,1
5ew3,A,1
5eyc,A,1
5eyd,A,1
5eym,A,1
5fed,A,1
5fee,A,1
5feq,A,1
5fi0,A,1
5fi4,A,1
5g1x,A,1
5g53,A,1
5gir,A,1
5gis,A,1
5gnk,A,1
5gpg,A,1
5hcx,A,1
5hcy,A,1
5hcz,A,1
5hg5,A,1
5hg7,A,1
5hg8,A,1
5hg9,A,1
5hib,A,1
5hic,A,1
5hlw,A,1
5hmh,A,1
5hmi,A,1
5hmk,A,1
5hni,A,1
5ho6,A,1
5hoa,A,1
5hor,A,1
5hti,A,1
5hze,A,1
5hzh,A,1
5i6v,A,1
5i95,A,1
5i96,A,1
5ibm,A,1
5ibs,A,1
5ife,A,1
5itd,A,1
5izf,A,1
5izj,A,1
5j11,A,1
5j5x,A,1
5j7f,A,1
5j7g,A,1
5j9y,A,1
5j9z,A,1
5ja4,A,1
5jeb,A,1
5jjm,A,1
5jjy,A,1
5jkg,A,1
5jlb,A,1
5jwp,A,1
5k4i,A,1
5k7y,A,1
5kcv,A,1
5kdm,A,1
5l2w,A,1
5l4z,A,1
5l50,A,1
5l57,A,1
5l58,A,1
5l7d,A,1
5l7i,A,1
5l9b,A,1
5l9v,A,1
5la9,A,1
5las,A,1
5lav,A,1
5law,A,1
5lay,A,1
5laz,A,1
5lcj,A,1
5lck,A,1
5lge,A,1
5lk5,A,1
5ln2,A,1
5lwm,A,1
5lwn,A,1
5ngu,A,1
5nhf,A,1
5nhh,A,1
5nhj,A,1
5nhl,A,1
5nho,A,1
5nhp,A,1
5nhv,A,1
5p21,A,1
5sun,A,1
5svf,A,1
5svn,A,1
5svo,A,1
5sw8,A,1
5swg,A,1
5swo,A,1
5swp,A,1
5swr,A,1
5swt,A,1
5sx4,A,1
5sx5,A,1
5sx8,A,1
5sx9,A,1
5sxa,A,1
5sxb,A,1
5sxc,A,1
5sxd,A,1
5sxe,A,1
5sxf,A,1
5sxi,A,1
5sxj,A,1
5sxk,A,1
5t01,A,1
5t3q,A,1
5t8e,A,1
5t8j,A,1
5toz,A,1
5tqh,A,1
5trf,A,1
5tts,A,1
5ttu,A,1
5ttv,A,1
5u8l,A,1
5ubr,A,1
5ug8,A,1
5ug9,A,1
5uga,A,1
5ugb,A,1
5ugc,A,1
5ukj,A,1
5ul1,A,1
5x7x,A,1
621p,A,1
6q21,A,1
721p,A,1
821p,A,1
1a1m,A,0
1a1n,A,0
1a1o,A,0
1a6z,A,0
1a9b,A,0
1a9e,A,0
1ad6,A,0
1agb,A,0
1agc,A,0
1agd,A,0
1age,A,0
1agf,A,0
1akj,A,0
1an2,A,0
1ao7,A,0
1b0g,A,0
1b0r,A,0
1b3u,A,0
1bd2,A,0
1bi7,A,0
1c16,A,0
1ce6,A,0
1cg9,A,0
1d5r,A,0
1dd1,A,0
1de4,A,0
1deb,A,0
1dev,A,0
1dk8,A,0
1duy,A,0
1duz,A,0
1e27,A,0
1e28,A,0
1ea6,A,0
1eey,A,0
1eez,A,0
1efx,A,0
1emu,A,0
1exu,A,0
1f9e,A,0
1g3n,A,0
1g88,A,0
1gh6,A,0
1gux,A,0
1gxc,A,0
1gzp,A,0
1gzq,A,0
1h25,A,0
1h27,A,0
1h4r,A,0
1h7s,A,0
1h7u,A,0
1h9o,A,0
1hhg,A,0
1hhh,A,0
1hhi,A,0
1hhj,A,0
1hhk,A,0
1hla,A,0
1hlo,A,0
1hsa,A,0
1hsb,A,0
1i1f,A,0
1i1y,A,0
1i2t,A,0
1i4e,A,0
1i4f,A,0
1i7r,A,0
1i7t,A,0
1i7u,A,0
1ic8,A,0
1ihb,A,0
1im3,A,0
1im9,A,0
1jf1,A,0
1jgd,A,0
1jge,A,0
1jht,A,0
1jma,A,0
1jnx,A,0
1jpp,A,0
1jsu,A,0
1k5n,A,0
1khx,A,0
1kkq,A,0
1kpr,A,0
1ktl,A,0
1ktz,A,0
1lds,A,0
1lm8,A,0
1lp9,A,0
1lqb,A,0
1m05,A,0
1m5i,A,0
1m6o,A,0
1m9z,A,0
1mhd,A,0
1mhe,A,0
1mi5,A,0
1mjs,A,0
1mk2,A,0
1mr1,A,0
1mx2,A,0
1mx4,A,0
1mx6,A,0
1n0w,A,0
1n2r,A,0
1n4m,A,0
1n5o,A,0
1nkp,A,0
1nlw,A,0
1o6s,A,0
1o9k,A,0
1o9u,A,0
1of2,A,0
1oga,A,0
1ogt,A,0
1onq,A,0
1ow1,A,0
1ozj,A,0
1p7q,A,0
1pbw,A,0
1pht,A,0
1pjm,A,0
1py4,A,0
1q94,A,0
1qdu,A,0
1qew,A,0
1qlf,A,0
1qqd,A,0
1qr1,A,0
1qrn,A,0
1qse,A,0
1qsf,A,0
1qtn,A,0
1qvo,A,0
1r2b,A,0
1r3h,A,0
1s8d,A,0
1s9w,A,0
1s9x,A,0
1s9y,A,0
1sys,A,0
1syv,A,0
1t08,A,0
1t15,A,0
1t1w,A,0
1t1x,A,0
1t1y,A,0
1t1z,A,0
1t20,A,0
1t21,A,0
1t22,A,0
1t29,A,0
1t2u,A,0
1t2v,A,0
1th1,A,0
1tmc,A,0
1tvb,A,0
1tvh,A,0
1u6d,A,0
1u7f,A,0
1u7v,A,0
1uqs,A,0
1uxs,A,0
1uxw,A,0
1v18,A,0
1vcb,A,0
1vgk,A,0
1w0v,A,0
1w0w,A,0
1w72,A,0
1wch,A,0
1x7q,A,0
1xh3,A,0
1xjv,A,0
1xr8,A,0
1xr9,A,0
1xz0,A,0
1y98,A,0
1ydp,A,0
1ygr,A,0
1ygs,A,0
1ygu,A,0
1ypz,A,0
1zgk,A,0
1zhk,A,0
1zhl,A,0
1zs8,A,0
1zsd,A,0
1zt4,A,0
1zvs,A,0
2a1j,A,0
2a83,A,0
2ahs,A,0
2ak4,A,0
2ak5,A,0
2ast,A,0
2av1,A,0
2av7,A,0
2aw2,A,0
2axf,A,0
2axg,A,0
2aze,A,0
2bck,A,0
2bnq,A,0
2bnr,A,0
2bsr,A,0
2bss,A,0
2bst,A,0
2bvo,A,0
2bvp,A,0
2bvq,A,0
2bz8,A,0
2c2z,A,0
2c7u,A,0
2cii,A,0
2cik,A,0
2clr,A,0
2cn5,A,0
2cn8,A,0
2cxy,A,0
2d31,A,0
2d4d,A,0
2d4f,A,0
2dyp,A,0
2e1e,A,0
2e1f,A,0
2eb1,A,0
2eh9,A,0
2esv,A,0
2f53,A,0
2f54,A,0
2f74,A,0
2f8o,A,0
2fbt,A,0
2fbv,A,0
2fbx,A,0
2fby,A,0
2fc0,A,0
2flu,A,0
2fun,A,0
2fyy,A,0
2fz3,A,0
2ggm,A,0
2git,A,0
2gj6,A,0
2gpv,A,0
2grc,A,0
2gt9,A,0
2gtw,A,0
2gtz,A,0
2guo,A,0
2gyp,A,0
2h02,A,0
2h03,A,0
2h04,A,0
2h26,A,0
2h6p,A,0
2hc1,A,0
2hc2,A,0
2hjk,A,0
2hjl,A,0
2hla,A,0
2hn7,A,0
2i3r,A,0
2i3u,A,0
2i4e,A,0
2i4g,A,0
2i4h,A,0
2i4i,A,0
2i5x,A,0
2ie3,A,0
2ie4,A,0
2ilr,A,0
2ing,A,0
2iqc,A,0
2iug,A,0
2iuh,A,0
2iui,A,0
2j6f,A,0
2j8u,A,0
2jcc,A,0
2jgn,A,0
2npp,A,0
2nw3,A,0
2nx5,A,0
2nyl,A,0
2nym,A,0
2o72,A,0
2o8b,A,0
2o8c,A,0
2o8d,A,0
2o8e,A,0
2o8f,A,0
2obh,A,0
2omt,A,0
2omu,A,0
2omv,A,0
2omx,A,0
2omy,A,0
2omz,A,0
2ooa,A,0
2oob,A,0
2ooq,A,0
2ovp,A,0
2ovq,A,0
2ovr,A,0
2p5e,A,0
2p5w,A,0
2pa2,A,0
2pjy,A,0
2pkg,A,0
2po6,A,0
2pye,A,0
2qdj,A,0
2qho,A,0
2qrv,A,0
2r7g,A,0
2rd0,A,0
2rfx,A,0
2uwe,A,0
2v1y,A,0
2v2w,A,0
2v2x,A,0
2vfj,A,0
2vhf,A,0
2vlj,A,0
2vlk,A,0
2vll,A,0
2vlr,A,0
2w0j,A,0
2w18,A,0
2w7x,A,0
2wtc,A,0
2wtd,A,0
2wti,A,0
2wtj,A,0
2wtk,A,0
2wvi,A,0
2x4n,A,0
2x4o,A,0
2x4p,A,0
2x4q,A,0
2x4r,A,0
2x4s,A,0
2x4t,A,0
2x4u,A,0
2x70,A,0
2x89,A,0
2xbj,A,0
2xk9,A,0
2xm8,A,0
2xm9,A,0
2xpg,A,0
2y1l,A,0
2ycf,A,0
2ycq,A,0
2ycr,A,0
2ycs,A,0
2yiq,A,0
2yir,A,0
2yit,A,0
2ypk,A,0
2ypl,A,0
2yxf,A,0
2z9t,A,0
3a1a,A,0
3a1b,A,0
3aaf,A,0
3al3,A,0
3am8,A,0
3au3,A,0
3b3i,A,0
3b6s,A,0
3bgm,A,0
3bh8,A,0
3bh9,A,0
3bhb,A,0
3bo8,A,0
3bp4,A,0
3bp7,A,0
3bvn,A,0
3bw9,A,0
3bwa,A,0
3bxn,A,0
3bze,A,0
3bzf,A,0
3c5w,A,0
3c9n,A,0
3cdg,A,0
3cii,A,0
3ciq,A,0
3coj,A,0
3czf,A,0
3d18,A,0
3d25,A,0
3d2u,A,0
3d39,A,0
3d3v,A,0
3dal,A,0
3dbx,A,0
3dhj,A,0
3dhm,A,0
3dkb,A,0
3dtx,A,0
3dw8,A,0
3dx6,A,0
3dx7,A,0
3dx8,A,0
3dxa,A,0
3e04,A,0
3ekc,A,0
3eu7,A,0
3ewt,A,0
3ezq,A,0
3ff7,A,0
3ff8,A,0
3ffc,A,0
3fqn,A,0
3fqr,A,0
3fqt,A,0
3fqu,A,0
3fqw,A,0
3fqx,A,0
3ft2,A,0
3ft3,A,0
3ft4,A,0
