4hmy,C,0
4ile,A,0
4j2x,A,0
4j3b,A,0
4k5l,A,0
4k5n,A,0
4kjz,A,0
4mm1,A,0
4n4p,A,0
4q0w,A,0
4q66,F,0
4r5t,A,0
4r5v,A,0
4r5x,A,0
4rgw,A,0
4v0k,A,0
4wnr,A,0
4xc6,A,0
4zi2,A,0
5a1u,A,0
5bvu,A,0
5di3,A,0
5e9f,A,0
5e9g,A,0
5fjs,A,0
5fur,G,0
5jcp,B,0
5kh0,A,0
5lmv,a,0
5uf8,A,0
5vcu,A,0
1a4r,B,1
1agp,A,1
1aje,A,1
1am4,D,1
1an0,A,1
1c1y,A,1
1cc0,A,1
1cee,A,1
1cf4,A,1
1clu,A,1
1cxz,A,1
1d5c,A,1
1doa,A,1
1dpf,A,1
1ds6,A,1
1e96,A,1
1ees,A,1
1foe,B,1
1g16,A,1
1g17,A,1
1g4u,R,1
1grn,A,1
1gua,A,1
1he1,C,1
1hh4,A,1
1huq,A,1
1i4d,D,1
1i4t,D,1
1iaq,A,1
1jah,A,1
1kmq,A,1
1ky2,A,1
1kz7,B,1
1lb1,B,1
1lf0,A,1
1lfd,B,1
1m7b,A,1
1mh1,A,1
1n6h,A,1
1n6i,A,1
1n6n,A,1
1n6o,A,1
1n6p,A,1
1n6r,A,1
1nf3,A,1
1nvv,Q,1
1ow3,B,1
1qbk,C,1
1rrp,A,1
1rvd,A,1
1ryf,A,1
1s1c,A,1
1tu3,A,1
1tu4,A,1
1tx4,B,1
1u8y,A,1
1uad,A,1
1ukv,Y,1
1wms,A,1
1wq1,R,1
1x1r,A,1
1x3s,A,1
1x86,B,1
1xcg,B,1
1xcm,A,1
1xj0,A,1
1xtq,A,1
1yu9,A,1
1yvd,A,1
1yzk,A,1
1yzl,A,1
1yzn,A,1
1yzq,A,1
1yzt,A,1
1yzu,A,1
1z06,A,1
1z07,A,1
1z08,A,1
1z0a,A,1
1z0d,A,1
1z0f,A,1
1z0j,A,1
1z0k,A,1
1z22,A,1
1z2c,A,1
1zbd,A,1
1zc3,A,1
1zvq,A,1
1zw6,A,1
221p,A,1
2a5j,A,1
2a78,A,1
2ase,A,1
2atv,A,1
2atx,A,1
2bcg,Y,1
2bmd,A,1
2bov,A,1
2c2h,A,1
2c5l,A,1
2cjw,A,1
2cjw,B,1
2cl0,X,1
2cld,X,1
2cls,A,1
2d7c,A,1
2dfk,B,1
2dpx,A,1
2eqb,A,1
2erx,A,1
2ery,A,1
2ew1,A,1
2f7s,A,1
2f9l,A,1
2fe4,A,1
2fg5,A,1
2fju,A,1
2fn4,A,1
2fol,A,1
2fu5,C,1
2fv8,A,1
2g0n,A,1
2g3y,A,1
2g6b,A,1
2g77,B,1
2gcn,A,1
2gco,A,1
2gf0,A,1
2gf9,A,1
2gil,A,1
2gjs,A,1
2gzd,A,1
2h7v,A,1
2hei,A,1
2ht6,A,1
2hup,A,1
2hv8,A,1
2hxs,A,1
2ic5,A,1
2iey,A,1
2iez,A,1
2if0,A,1
2il1,A,1
2j0v,A,1
2j1l,A,1
2kb0,A,1
2ke5,A,1
2kwi,A,1
2l0x,A,1
2msc,B,1
2n1b,A,1
2nty,C,1
2nzj,A,1
2o52,A,1
2ocb,A,1
2ocy,C,1
2odb,A,1
2oil,A,1
2q21,A,1
2qrz,A,1
2quz,A,1
2rex,B,1
2rga,A,1
2rgb,A,1
2rgc,A,1
2rhd,A,1
2v55,B,1
2vrw,A,1
2w2t,A,1
2w2v,A,1
2wbl,C,1
2wm9,B,1
2wwx,A,1
2x19,A,1
2x1v,A,1
2yin,C,1
2zet,A,1
3a58,B,1
3b13,B,1
3bbp,A,1
3bc1,A,1
3bfk,A,1
3brw,D,1
3bwd,D,1
3cbq,A,1
3clv,A,1
3con,A,1
3cph,A,1
3cpj,B,1
3cwz,A,1
3ddc,A,1
3dz8,A,1
3ea5,A,1
3eg5,A,1
3gcg,A,1
3gft,A,1
3gj0,A,1
3gj4,A,1
3i3s,R,1
3icq,B,1
3jza,A,1
3k9n,A,1
3kkm,A,1
3kko,A,1
3kkp,A,1
3kz1,E,1
3l0i,B,1
3law,A,1
3lo5,A,1
3lw8,A,1
3m1i,A,1
3mjh,A,1
3msx,A,1
3nby,C,1
3nc1,C,1
3oes,A,1
3pir,A,1
3q3j,B,1
3q72,A,1
3q85,A,1
3qbt,A,1
3qbv,A,1
3rab,A,1
3rap,R,1
3ref,B,1
3rwm,B,1
3ryt,C,1
3sbd,A,1
3sea,A,1
3sfv,A,1
3sua,A,1
3t5g,A,1
3th5,A,1
3tkl,A,1
3tso,A,1
3tvd,A,1
3tw8,B,1
3v4f,A,1
3vhl,B,1
3wyg,A,1
3x1w,A,1
3x1y,A,1
3x1z,A,1
3zjy,A,1
421p,A,1
4aii,A,1
4c0q,C,1
4c4p,A,1
4cym,A,1
4cz2,A,1
4d0g,A,1
4d0l,B,1
4d0n,A,1
4did,A,1
4dkx,A,1
4drz,A,1
4dso,A,1
4dvg,A,1
4dxa,A,1
4efl,A,1
4efm,A,1
4efn,A,1
4epr,A,1
4ept,A,1
4epx,A,1
4fmb,B,1
4fmc,B,1
4fmc,F,1
4fmd,F,1
4gzl,A,1
4gzm,A,1
4i1o,A,1
4iru,B,1
4js0,A,1
4jvs,B,1
4k81,B,1
4klz,A,1
4kvg,A,1
4kyi,B,1
4l8g,A,1
4l9s,A,1
4lhw,A,1
4li0,A,1
4lpk,A,1
4lrw,A,1
4lwz,A,1
4m8n,E,1
4mit,A,1
4nyi,Q,1
4nyi,R,1
4o25,A,1
4o2l,A,1
4o2r,A,1
4ojk,A,1
4phf,A,1
4phg,A,1
4pzy,A,1
4pzz,A,1
4q01,A,1
4q21,A,1
4q9u,B,1
4ql3,A,1
4qxa,A,1
4rke,A,1
4rkf,A,1
4tq9,A,1
4tqa,A,1
4u5x,A,1
4uj3,A,1
4uj4,A,1
4uj5,A,1
4uru,R,1
4wa7,A,1
4xh9,B,1
4xoi,A,1
4xsg,A,1
4xvq,A,1
4xvr,A,1
4yc7,A,1
4yon,B,1
4z8y,A,1
521p,A,1
5a0f,A,1
5c1s,A,1
5c1t,A,1
5c2j,B,1
5c2k,A,1
5ciw,A,1
5cjp,A,1
5cll,A,1
5cm8,B,1
5dh9,A,1
5dis,B,1
5e95,A,1
5ez5,A,1
5fbl,B,1
5fbr,B,1
5fi0,B,1
5fi1,B,1
5fr1,A,1
5fr2,A,1
5hpy,B,1
5hzh,A,1
5hzk,A,1
5irc,F,1
5jcz,A,1
5kyk,A,1
5ldd,C,1
5lpn,A,1
5m6x,B,1
5szh,B,1
5szi,A,1
5szj,A,1
5szk,B,1
5tar,A,1
5ub8,A,1
5uhv,A,1
5uqw,A,1
5us4,A,1
5xco,A,1
621p,A,1
6q21,A,1
721p,A,1
4ku4,A,1
